192
0,40,50,20,1,0
0,60,50,20,1,0
0,80,50,20,1,0
0,140,50,20,1,0
0,160,50,20,1,0
0,180,50,20,1,0
0,200,50,20,6,2
0,220,50,20,6,0
0,260,50,20,0,6
50,40,50,20,1,0
50,60,50,20,1,0
50,80,50,20,1,0
50,100,50,20,1,0
50,140,50,20,1,0
50,160,50,20,1,0
50,180,50,20,6,0
50,220,50,20,6,0
100,40,50,20,1,0
100,60,50,20,1,0
100,80,50,20,1,0
100,100,50,20,1,0
100,140,50,20,1,0
100,160,50,20,6,2
100,180,50,20,6,0
100,220,50,20,6,2
100,260,50,20,6,2
150,40,50,20,1,0
150,60,50,20,1,0
150,80,50,20,1,0
150,160,50,20,1,0
150,180,50,20,6,0
150,200,50,20,0,6
150,220,50,20,6,0
200,40,50,20,7,9
200,60,50,20,1,0
200,80,50,20,1,0
200,100,50,20,7,9
200,140,50,20,1,0
200,160,50,20,1,0
200,180,50,20,1,0
200,220,50,20,6,0
250,40,50,20,1,0
250,60,50,20,7,4
250,80,50,20,7,4
250,160,50,20,1,0
250,180,50,20,1,0
250,200,50,20,1,0
250,220,50,20,0,6
300,40,50,20,1,0
300,60,50,20,7,4
300,80,50,20,7,4
300,140,50,20,1,0
300,160,50,20,1,0
300,180,50,20,1,0
300,220,50,20,1,0
350,40,50,20,7,9
350,60,50,20,1,0
350,80,50,20,1,0
350,100,50,20,7,9
350,120,50,20,1,0
350,160,50,20,1,0
350,180,50,20,1,0
350,220,50,20,1,0
400,40,50,20,1,0
400,60,50,20,1,0
400,80,50,20,1,0
400,100,50,20,1,0
400,120,50,20,1,0
400,160,50,20,1,0
400,180,50,20,1,0
400,220,50,20,1,0
450,40,50,20,1,0
450,60,50,20,1,0
450,80,50,20,1,0
450,140,50,20,8,0
450,160,50,20,1,0
450,180,50,20,1,0
450,220,50,20,1,0
500,40,50,20,1,0
500,60,50,20,1,0
500,80,50,20,1,0
500,160,50,20,8,0
500,180,50,20,1,0
500,200,50,20,1,0
500,220,50,20,4,5
550,40,50,20,1,0
550,60,50,20,1,0
550,80,50,20,1,0
550,100,50,20,8,0
550,140,50,20,7,7
550,160,50,20,8,0
550,180,50,20,4,5
550,220,50,20,1,0
600,40,50,20,1,0
600,60,50,20,1,0
600,80,50,20,1,0
600,160,50,20,8,0
600,180,50,20,1,0
600,200,50,20,1,0
600,220,50,20,1,0
650,40,50,20,1,0
650,60,50,20,1,0
650,80,50,20,1,0
650,100,50,20,1,0
650,140,50,20,8,0
650,160,50,20,1,0
650,180,50,20,1,0
650,220,50,20,1,0
650,260,50,20,13,1
700,40,50,20,1,0
700,60,50,20,1,0
700,80,50,20,1,0
700,100,50,20,1,0
700,140,50,20,1,0
700,160,50,20,1,0
700,180,50,20,1,0
700,220,50,20,1,0
750,40,50,20,1,0
750,60,50,20,1,0
750,80,50,20,1,0
750,140,50,20,1,0
750,160,50,20,1,0
750,180,50,20,1,0
750,200,50,20,1,0
750,220,50,20,1,0
750,260,50,20,13,1
